OPC-N3 Iss1.1 FirmwareVer=1.17a_02c.......................BS
 OPC-N3 177091518                                           
Config info:
LaserDAC,53
FanDAC,255
ToFtoSFRfactor,62
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
32,2,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,39,0,0.680,4.070,24.525,44.796,2.022,14.647,25.328,8,0,33,5,0,583
39,3,1,4,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,37,41,0.680,4.090,24.525,44.703,2.634,17.007,34.342,9,0,43,6,0,583
30,4,3,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,36,0,0.680,4.270,24.525,44.654,2.066,10.014,34.817,12,0,46,7,0,583
37,5,3,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,40,0,0.680,4.340,24.538,44.620,2.672,12.639,16.104,6,0,48,6,0,583
40,6,3,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0.680,4.440,24.538,44.657,2.296,10.437,16.424,13,0,41,3,0,583
30,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0.680,4.370,24.525,44.689,1.340,3.713,4.452,11,0,48,2,0,583
31,7,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,37,0,0.680,4.160,24.538,44.727,2.770,11.056,13.442,9,0,34,6,0,583
38,5,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,34,0,0.680,4.140,24.538,44.833,1.841,8.937,59.376,9,0,44,6,0,583
42,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0,0,0.680,4.030,24.525,44.891,1.795,3.028,3.148,4,0,31,5,0,583
39,2,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.080,24.538,44.892,2.348,11.024,17.528,4,0,45,5,0,583
32,2,2,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,35,50,0.680,4.080,24.567,44.897,2.510,18.724,83.876,8,0,30,6,0,583
32,9,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,0,0.680,3.870,24.554,44.881,1.641,11.003,41.791,1,0,42,3,0,583
52,2,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0.680,3.800,24.538,44.869,2.320,9.833,14.227,4,0,46,6,0,583
36,2,8,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,0,36,0.680,3.840,24.538,44.892,2.744,8.308,18.731,6,0,38,8,0,583
38,4,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,34,0,0.680,3.790,24.554,44.881,2.110,7.411,11.411,4,0,31,6,0,583
37,9,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,36,0,0.680,3.880,24.554,44.881,2.023,4.728,5.560,4,0,40,5,0,583
51,5,2,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,34,0,0.680,3.890,24.538,44.869,2.847,15.778,22.753,3,0,35,17,0,583
36,5,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,30,37,0,0.670,3.920,24.554,44.846,2.424,8.707,12.755,7,0,47,14,0,583
41,5,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,34,0,0.680,3.940,24.554,44.846,2.916,12.230,17.123,3,0,48,7,0,583
38,7,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,0,55,0.680,3.790,24.567,44.764,2.271,7.831,18.474,10,0,51,8,0,583
41,3,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,29,0,0.680,3.800,24.567,44.671,2.596,7.842,9.028,7,0,37,5,0,583
40,1,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,34,0,0.680,3.830,24.554,44.598,2.553,8.223,9.425,3,0,45,8,0,583
38,4,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,34,0,0.680,3.910,24.567,44.576,1.401,7.445,36.489,8,0,44,10,0,583
32,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,34,0,0.680,3.930,24.554,44.489,1.827,5.039,5.887,5,0,33,6,0,583
27,3,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,31,0,0.680,3.940,24.525,44.451,2.146,12.864,20.320,9,0,45,9,0,583
39,5,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,37,45,0.680,4.010,24.554,44.396,2.203,14.265,53.246,6,0,32,12,0,583
44,5,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,43,0,0.680,3.970,24.581,44.364,3.132,12.115,14.697,5,0,31,4,0,583
49,7,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,34,0,0.680,3.970,24.554,44.324,2.622,7.666,9.222,7,0,39,5,0,583
38,7,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,37,0,0.680,4.080,24.567,44.324,2.135,8.685,12.686,7,0,37,7,0,583
39,1,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,30,41,0.680,4.060,24.581,44.315,2.396,9.747,20.396,6,0,41,4,0,583
32,5,6,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,43,37,0,0.680,4.060,24.594,44.305,2.555,10.097,14.225,2,0,35,9,0,583
28,6,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,36,0,0.680,4.120,24.567,44.315,2.529,11.217,15.884,4,0,41,10,0,583
33,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0.680,4.090,24.594,44.295,1.106,3.723,27.926,8,1,45,6,0,583
32,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.110,24.567,44.361,1.511,2.497,2.602,9,0,44,8,0,583
33,4,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,33,53,0.680,4.030,24.594,44.318,2.410,13.960,28.489,5,0,40,5,0,583
29,2,3,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,36,0,0.680,3.990,24.538,44.369,2.031,9.933,90.513,4,0,35,11,0,583
34,8,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,42,0,0.680,4.050,24.581,44.375,2.390,10.846,15.580,5,0,47,5,0,583
37,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,33,0,0.680,4.030,24.581,44.375,2.015,5.335,6.173,7,0,35,7,0,583
36,4,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,36,0,0.680,4.130,24.581,44.457,2.435,9.905,14.368,3,0,40,12,0,583
41,5,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0.680,4.180,24.581,44.421,2.565,6.127,80.999,6,0,33,9,0,583
28,3,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,0,41,0.680,4.070,24.594,44.460,1.672,6.143,15.949,5,0,42,7,0,583
44,5,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,34,0,0.680,3.960,24.581,44.483,2.988,8.527,9.622,5,0,32,3,0,583
33,3,3,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0.680,3.970,24.567,44.540,2.148,12.877,22.538,6,0,29,7,0,583
44,7,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,35,0,0.680,4.030,24.594,44.530,2.250,7.719,11.572,10,0,42,13,0,583
39,2,2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,36,0,0.680,4.000,24.581,44.543,2.065,7.464,86.551,10,0,34,9,0,583
36,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,41,0,0.680,3.950,24.567,44.529,2.288,6.543,7.507,14,0,45,6,0,583
39,4,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,35,0,0.680,3.890,24.581,44.543,2.614,7.002,7.982,9,0,35,11,0,583
40,4,5,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,38,0,0.680,3.890,24.610,44.547,3.109,11.292,12.887,5,0,32,10,0,583
32,8,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,36,0,0.680,4.030,24.610,44.630,2.921,11.364,13.410,6,0,39,10,0,583
38,4,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,29,32,0,0.680,3.980,24.623,44.691,2.701,8.895,10.637,10,0,49,17,0,583
35,4,6,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,37,47,0.680,4.010,24.581,44.695,2.327,13.420,26.648,6,0,39,7,0,583
40,3,2,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,36,37,0,0.680,3.890,24.581,44.662,2.414,12.182,41.838,8,0,30,10,0,583
37,6,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,36,0,0.680,3.830,24.567,44.671,1.818,6.596,33.185,8,0,50,16,0,583
31,6,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,33,0,0.680,3.910,24.594,44.686,2.752,9.851,13.960,5,0,39,7,0,583
38,4,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,39,0,0.680,3.860,24.567,44.659,2.740,11.621,14.262,5,0,41,9,0,583
45,5,6,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,37,33,0,0.680,3.870,24.610,44.689,2.923,7.887,143.553,4,0,40,16,0,583
37,6,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,37,49,0.680,3.830,24.567,44.694,1.720,11.275,26.228,3,0,44,10,0,583
31,3,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,35,0,0.680,3.830,24.623,44.677,2.082,10.447,15.355,10,0,41,9,0,583
33,7,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,0,0,0.680,3.820,24.594,44.721,2.284,10.402,17.152,7,0,47,8,0,583
28,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,3.790,24.594,44.721,1.163,2.786,3.010,4,0,53,8,0,583
25,4,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,33,0,0.680,3.870,24.610,44.723,2.788,8.819,10.024,7,0,40,7,0,583
27,5,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,0,0,0.680,3.850,24.594,44.672,2.079,8.236,14.617,7,0,40,10,0,583
37,10,6,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,42,0,0.680,3.730,24.610,44.723,3.466,13.204,18.361,5,0,43,6,0,583
28,7,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,37,0,0.680,3.730,24.594,44.877,2.464,6.747,7.755,8,0,39,5,0,583
37,7,5,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,40,0,0.680,3.730,24.610,44.924,3.001,11.854,16.896,9,0,56,8,0,583
31,7,0,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,36,0,0.680,3.710,24.610,44.996,2.924,18.302,25.858,8,0,43,10,0,583
44,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,0.680,3.640,24.594,45.066,2.661,5.538,5.817,4,0,51,11,0,583
34,6,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,37,0,0.680,3.710,24.594,45.078,2.816,13.633,19.542,11,0,42,6,0,583
33,1,5,2,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,0,0,0.680,3.700,24.610,45.139,2.944,15.875,49.827,5,0,26,8,0,583
49,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,50,38,0.680,3.730,24.581,45.135,2.058,11.023,25.742,13,0,42,10,0,583
32,8,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,32,34,0,0.680,3.710,24.637,45.142,2.448,12.336,136.961,9,0,48,6,0,583
43,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,0,0,0.680,3.910,24.623,45.083,2.069,4.297,4.541,9,0,50,12,0,583
36,8,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,35,0,0.680,3.840,24.581,45.148,2.705,8.331,9.529,7,0,32,6,0,583
41,4,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,34,0,0.680,3.830,24.623,45.153,2.482,9.804,14.080,12,0,52,4,0,583
41,5,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0,0,0.680,3.790,24.594,45.174,2.399,7.881,11.452,7,0,38,6,0,583
37,1,7,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,34,35,0.680,3.800,24.610,45.176,2.520,13.343,28.530,0,0,38,6,0,583
36,11,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,39,38,0.680,3.720,24.594,45.148,2.096,9.965,22.181,8,0,45,8,0,583
48,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,34,0,0.670,3.820,24.610,45.139,2.252,5.224,6.095,5,0,43,6,0,583
34,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,94,36,0,0.680,3.870,24.623,45.130,2.046,5.811,6.768,10,0,39,6,0,584
45,6,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,38,0,0.680,3.840,24.623,45.093,2.296,12.370,20.402,11,0,39,6,0,583
48,2,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,46,0,0.680,3.850,24.610,45.151,2.424,10.861,15.321,4,0,33,6,0,583
37,4,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,45,41,0.680,3.850,24.623,45.281,2.181,8.314,19.323,11,0,42,3,0,583
44,8,3,2,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35,33,0,0.680,3.870,24.623,45.380,3.555,19.959,52.155,7,0,45,6,0,583
43,5,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,39,0,0.680,3.840,24.623,45.428,2.544,12.486,15.841,7,0,48,2,0,583
36,8,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,34,0,0.680,3.980,24.610,45.483,1.727,12.268,22.870,7,0,32,2,0,583
53,5,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,32,0,0.680,4.000,24.610,45.435,2.624,9.415,13.497,8,0,35,5,0,583
41,6,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,37,0,0.680,3.970,24.623,45.437,2.428,11.938,15.593,5,0,41,9,0,583
50,2,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,30,0,0.680,3.940,24.623,45.414,2.718,10.276,12.249,8,0,49,15,0,583
38,5,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,40,35,0,0.680,3.910,24.623,45.307,2.065,9.747,14.529,10,0,45,12,0,583
43,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,43,0,0.680,3.910,24.623,45.307,1.950,5.741,6.699,15,0,47,8,0,583
45,3,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,36,0,0.680,3.920,24.610,45.293,2.572,8.547,9.816,13,0,41,2,0,583
25,1,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,34,0,0.680,3.950,24.623,45.295,1.832,8.023,10.269,9,0,48,3,0,584
42,5,5,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,33,0,0.680,3.990,24.623,45.307,3.132,12.918,17.844,10,0,48,5,0,584
36,6,5,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0.680,4.060,24.623,45.318,2.482,8.411,59.091,7,0,36,7,0,583
45,1,5,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,37,0,0.680,4.040,24.650,45.345,2.136,11.695,88.276,6,0,34,3,0,584
35,6,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,37,0,0.680,4.030,24.637,45.309,2.112,7.956,9.673,7,0,44,5,0,583
29,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0,0,0.680,3.950,24.637,45.284,1.346,3.645,28.612,5,0,39,8,0,583
31,3,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,50,0,0.680,3.930,24.637,45.309,1.717,10.487,15.445,7,0,39,4,0,583
29,2,2,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,35,0,0.680,3.890,24.610,45.293,2.578,13.202,18.362,9,0,36,7,0,583
46,4,3,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35,38,0.680,3.880,24.650,45.335,2.695,17.629,34.147,7,0,50,8,0,583
37,4,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,36,0,0.680,3.860,24.623,45.344,1.825,10.901,16.454,11,0,41,3,0,583
32,6,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,35,0,0.680,3.940,24.623,45.354,1.776,5.137,6.063,9,0,39,8,0,583
44,7,1,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,35,0,0.680,3.940,24.637,45.354,2.774,12.783,20.062,9,0,33,5,0,583
41,4,5,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,38,0,0.680,3.910,24.623,45.344,2.887,13.967,17.883,10,0,51,9,0,584
31,5,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,34,0,0.680,3.920,24.623,45.380,1.756,6.446,8.007,2,0,44,6,0,583
33,4,6,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,36,0,0.680,4.010,24.650,45.431,2.653,14.613,23.030,6,0,44,3,0,584
44,4,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,36,45,0.680,4.020,24.623,45.451,2.469,13.222,27.613,4,0,37,5,0,583
29,7,4,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,43,0.680,3.990,24.623,45.437,2.270,9.928,29.733,3,0,36,11,0,583
37,6,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,34,0,0.680,3.990,24.623,45.451,2.050,10.105,13.121,10,0,33,11,0,584
50,6,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,34,0,0.680,3.970,24.637,45.454,2.062,9.599,36.646,5,0,39,6,0,583
32,4,2,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,36,39,0.680,3.950,24.637,45.440,2.401,11.955,47.865,10,0,34,5,0,583
35,7,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,44,0,0.680,4.070,24.623,45.391,2.396,8.488,10.668,6,0,41,4,0,583
37,4,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,39,0,0.680,4.030,24.637,45.417,2.109,7.115,8.244,8,0,43,10,0,584
25,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,0,0,0.680,3.970,24.623,45.344,2.175,4.165,4.314,8,0,39,2,0,584
43,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,0.680,3.990,24.637,45.368,2.055,3.589,3.723,6,0,38,12,0,583
45,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,0,0,0.680,3.990,24.623,45.330,2.107,4.164,4.392,13,0,30,6,0,583
39,2,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,34,0,0.680,3.980,24.623,45.272,2.281,9.399,11.270,9,0,40,12,0,584
50,11,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,32,0,0.680,3.950,24.610,45.270,2.438,9.304,13.930,9,0,38,5,0,583
36,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,31,0,0.680,3.900,24.594,45.280,1.783,4.685,5.526,6,0,41,12,0,584
42,3,7,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,39,0,0.680,3.930,24.637,45.284,3.083,13.640,21.022,7,0,41,8,0,584
33,5,5,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,42,0,0.680,3.770,24.637,45.321,3.273,17.845,27.036,4,0,50,5,0,583
44,6,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,34,0,0.680,3.870,24.623,45.248,3.245,9.055,10.247,7,0,39,7,0,584
45,5,4,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,33,0,0.680,4.000,24.610,45.293,2.920,9.013,88.128,3,0,50,9,0,583
33,2,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,39,0,0.680,4.010,24.610,45.389,2.279,10.681,15.451,7,0,37,7,0,583
46,7,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,45,0,0.680,3.930,24.610,45.449,2.396,9.876,14.621,11,0,39,8,0,583
45,2,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,41,0,0.680,3.970,24.594,45.481,2.269,5.113,5.929,4,0,42,9,0,583
49,4,3,6,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,34,0,0.680,4.070,24.637,45.582,3.069,11.318,37.195,8,0,36,5,0,584
43,5,5,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,46,0,0.680,4.080,24.637,45.618,2.663,10.123,61.240,7,0,53,10,0,583
42,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,31,0,0.680,4.120,24.610,45.687,2.234,9.078,11.347,5,0,46,8,0,584
42,5,5,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,29,32,0,0.680,4.160,24.637,45.797,2.437,8.457,212.356,7,0,48,7,0,584
38,9,3,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,38,0,0.680,4.130,24.623,45.876,2.495,10.583,38.323,8,0,45,10,0,583
41,4,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,39,0,0.680,4.140,24.610,45.780,2.261,13.582,23.431,8,0,52,10,0,583
54,1,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,32,0,0.680,4.160,24.610,45.757,2.613,9.881,12.152,8,0,39,6,0,583
41,7,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,36,0,0.680,4.140,24.623,45.698,1.978,6.046,7.501,10,0,45,4,0,584
37,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,42,0,0.680,4.200,24.610,45.673,1.553,4.857,5.738,3,0,48,3,0,584
50,5,6,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,36,0,0.680,4.250,24.623,45.650,2.911,8.145,9.230,10,0,37,5,0,584
32,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,34,0,0.680,4.180,24.623,45.592,1.708,4.016,4.711,7,0,43,11,0,584
